City,Fuel Type,Body Type,km,price,ownerNo,Manufacturer,model,modelYear,Insurance Validity,Engine Displacement,Transmission,Mileage,Seats,Color,No of Cylinder,Drive Type,Seating Capacity,Steering Type,No Door Numbers
Chennai,Petrol,Hatchback,65840,327000,1,Renault,Renault KWID,1970-01-01 00:00:00.000002016,Third Party,799.0,Manual,25.17,5,Red,3,FWD,5,Power,5
Chennai,Diesel,SUV,45000,1900000,2,Isuzu,Isuzu MU-X,1970-01-01 00:00:00.000002019,Comprehensive,2999.0,Automatic,13.8,7,Black,4,2WD,7,Power,5
Chennai,Petrol,Sedan,62865,425000,1,Honda,Honda Amaze,1970-01-01 00:00:00.000002015,Comprehensive,1199.0,Manual,18.6,5,ORCHID WHITE PEARL,4,FWD,5,Electric,4
Chennai,Diesel,Hatchback,62442,434999,1,Mahindra,Mahindra KUV 100 NXT,1970-01-01 00:00:00.000002017,Third Party insurance,1198.0,Manual,25.32,6,Red,3,FWD,6,Power,5
Chennai,Petrol,Sedan,154931,330000,2,Volkswagen,Volkswagen Vento,1970-01-01 00:00:00.000002014,Comprehensive,1598.0,Manual,15.04,5,MET ECRU BEIGE,4,FWD,5,Power,4
Chennai,Petrol,Sedan,63318,800000,1,Honda,Honda City,1970-01-01 00:00:00.000002017,Comprehensive,1497.0,Manual,17.4,5,White,4,FWD,5,Power,4
Chennai,Petrol,Sedan,47146,750000,1,Honda,Honda City,1970-01-01 00:00:00.000002017,Comprehensive,1497.0,Manual,17.0,5,Golden Brown,4,FWD,5,Power,4
Chennai,Petrol,Hatchback,17797,495000,1,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002016,Comprehensive,1197.0,Automatic,18.9,5,White,4,FWD,5,Power,5
Chennai,Petrol,Hatchback,52802,475000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002015,Comprehensive,1197.0,Manual,18.6,5,Silver,4,FWD,5,Power,5
Chennai,Diesel,SUV,46830,700000,2,Honda,Honda WR-V,1970-01-01 00:00:00.000002018,Third Party insurance,1498.0,Manual,25.5,5,Red,4,FWD,5,Electric,5
Chennai,Diesel,Sedan,34000,2700000,1,BMW,BMW 3 Series GT,1970-01-01 00:00:00.000002016,Comprehensive,1995.0,Automatic,21.76,5,White,4,RWD,5,Power,4
Chennai,Petrol,SUV,70038,785000,1,Ford,Ford Ecosport,1970-01-01 00:00:00.000002018,Third Party insurance,1497.0,Manual,17.0,5,White,3,FWD,5,Power,4
Chennai,Petrol,Hatchback,15957,795000,1,Tata,Tata Altroz,1970-01-01 00:00:00.000002021,Third Party,1199.0,Manual,18.05,5,Red,3,FWD,5,Electric,5
Chennai,Petrol,Sedan,63860,415000,2,Honda,Honda Amaze,1970-01-01 00:00:00.000002014,Comprehensive,1199.0,Manual,18.6,5,White,4,FWD,5,Electric,4
Chennai,Petrol,Sedan,51252,660000,1,Maruti,Maruti Swift Dzire,1970-01-01 00:00:00.000002017,Comprehensive,1197.0,Automatic,21.21,5,Red,4,FWD,5,Power,4
Chennai,Petrol,SUV,56071,543000,2,Ford,Ford Ecosport,1970-01-01 00:00:00.000002015,Third Party,1499.0,Automatic,15.63,5,White,4,FWD,5,Power,5
Chennai,Diesel,Hatchback,38100,650000,1,Honda,Honda Jazz,1970-01-01 00:00:00.000002017,Third Party insurance,1498.0,Manual,27.3,5,CARNELIAN RED PEARL,4,FWD,5,Power,5
Chennai,Diesel,SUV,87634,1129000,3,Mahindra,Mahindra XUV500,1970-01-01 00:00:00.000002017,Comprehensive,1997.0,Automatic,16.0,7,White,4,FWD,7,Power,5
Chennai,Petrol,Hatchback,14424,270000,1,Hyundai,Hyundai i10,1970-01-01 00:00:00.000002010,Third Party insurance,1197.0,Manual,20.36,5,Grey,4,FWD,5,Power,4
Chennai,Petrol,Sedan,39542,557000,2,Tata,Tata Tigor,1970-01-01 00:00:00.000002018,Third Party,1199.0,Automatic,20.3,5,Silver,3,FWD,5,Power,4
Chennai,Petrol,Hatchback,114507,441000,2,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002016,Third Party,1197.0,Manual,18.9,5,Silver,4,FWD,5,Power,5
Chennai,Diesel,Hatchback,67129,340000,1,Fiat,Fiat Punto Pure,1970-01-01 00:00:00.000002015,Comprehensive,1248.0,Manual,20.3,5,Purple,4,FWD,5,Power,5
Chennai,Petrol,Hatchback,35405,1000000,1,Volkswagen,Volkswagen Polo,1970-01-01 00:00:00.000002021,Third Party,999.0,Manual,18.24,5,White,3,FWD,5,Electronic,5
Chennai,Diesel,Hatchback,62992,295000,1,Volkswagen,Volkswagen Polo,1970-01-01 00:00:00.000002010,Comprehensive,1199.0,Manual,22.07,5,Red,3,FWD,5,Power,5
Chennai,Petrol,Hatchback,94241,165000,1,Hyundai,Hyundai Santro Xing,1970-01-01 00:00:00.000002009,Comprehensive,1086.0,Manual,17.92,5,Silver,3,FWD,5,Power,5
Chennai,Diesel,Hatchback,101423,149000,2,Tata,Tata Indica,1970-01-01 00:00:00.000002013,Comprehensive,1396.0,Manual,25.0,5,Silver,4,FWD,5,Power,4
Chennai,Petrol,Sedan,21647,475000,1,Toyota,Toyota Etios,1970-01-01 00:00:00.000002013,Third Party insurance,1496.0,Manual,17.6,5,White,4,FWD,5,Power,4
Chennai,Petrol,Hatchback,78210,135000,4,Nissan,Nissan Micra,1970-01-01 00:00:00.000002010,Third Party insurance,1198.0,Manual,18.06,5,Silver,3,FWD,5,Power,5
Chennai,Petrol,Hatchback,39922,430000,1,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002015,Comprehensive,1197.0,Manual,18.9,5,Blue,4,FWD,5,Power,5
Chennai,Petrol,Hatchback,61372,375000,2,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002017,Third Party insurance,998.0,Manual,21.79,5,Grey,3,FWD,5,Power,5
Chennai,Petrol,Hatchback,60250,145000,1,Hyundai,Hyundai i10,1970-01-01 00:00:00.000002008,Comprehensive,1086.0,Manual,19.81,5,Red,4,FWD,5,Power,5
Chennai,Petrol,Hatchback,91617,398000,3,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002014,Comprehensive,1197.0,Automatic,18.9,5,White,4,FWD,5,Power,5
Chennai,Petrol,Hatchback,23899,1076000,1,Hyundai,Hyundai i20 N Line,1970-01-01 00:00:00.000002021,Third Party,998.0,Automatic,20.25,5,Dark Black,3,FWD,5,Electric,5
Chennai,Petrol,Hatchback,89000,430000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002015,Comprehensive,1197.0,Manual,21.21,5,SILKY SILVER,4,FWD,5,Electric,5
Chennai,Petrol,Hatchback,97445,400000,2,Maruti,Maruti Celerio,1970-01-01 00:00:00.000002017,Comprehensive,998.0,Automatic,23.1,5,Silver,3,FWD,5,Power,5
Chennai,Petrol,Hatchback,69680,287000,2,Hyundai,Hyundai i10,1970-01-01 00:00:00.000002012,Comprehensive,1197.0,Manual,20.36,5,Dark Black,4,FWD,5,Power,4
Chennai,Petrol,Hatchback,87431,495000,1,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002014,Comprehensive,1197.0,Manual,18.6,5,Red,4,FWD,5,Power,5
Chennai,Petrol,Hatchback,98204,298000,1,Hyundai,Hyundai EON,1970-01-01 00:00:00.000002015,Zero Dep,814.0,Manual,21.1,5,Blue,3,FWD,5,Power,5
Chennai,Diesel,MUV,161471,425000,1,Honda,Honda Mobilio,1970-01-01 00:00:00.000002014,Comprehensive,1498.0,Manual,24.2,7,TITANIUM GREY,4,FWD,7,Power,5
Chennai,Petrol,Sedan,108338,430999,2,Honda,Honda City,1970-01-01 00:00:00.000002012,Comprehensive,1497.0,Manual,16.8,5,Yellow,4,FWD,5,Power,4
Chennai,Petrol,Hatchback,47045,577000,1,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002016,Comprehensive,1197.0,Manual,18.6,5,Red,4,FWD,5,Power,5
Chennai,Petrol,Sedan,18079,600000,1,Tata,Tata Tigor,1970-01-01 00:00:00.000002018,Third Party insurance,1199.0,Automatic,20.3,5,Silver,3,FWD,5,Power,4
Chennai,Petrol,Hatchback,44985,225000,1,Hyundai,Hyundai i10,1970-01-01 00:00:00.000002009,Third Party insurance,1086.0,Manual,19.81,5,Grey,4,FWD,5,Power,5
Chennai,Diesel,Sedan,84095,675000,1,Maruti,Maruti Ciaz,1970-01-01 00:00:00.000002017,Third Party insurance,1248.0,Manual,26.21,5,White,4,FWD,5,Power,4
Chennai,Diesel,SUV,50520,1475000,1,Jeep,Jeep Compass,1970-01-01 00:00:00.000002020,Comprehensive,1956.0,Manual,17.1,5,White,4,4X2,5,power,5
Chennai,Diesel,Sedan,82124,145000,3,Mahindra Renault,Mahindra Renault Logan,1970-01-01 00:00:00.000002010,Comprehensive,1461.0,Manual,19.2,5,White,4,FWD,5,Power,4
Chennai,Petrol,Hatchback,91644,100000,2,Hyundai,Hyundai Santro Xing,1970-01-01 00:00:00.000002005,Comprehensive,1086.0,Manual,17.0,5,Silver,4,FWD,5,Power,5
Chennai,Petrol,Hatchback,100658,70000,4,Hyundai,Hyundai Santro Xing,1970-01-01 00:00:00.000002005,Comprehensive,1086.0,Manual,17.0,5,R EARTH,4,FWD,5,Power,5
Chennai,Petrol,Sedan,3228,750000,1,Honda,Honda Amaze,1970-01-01 00:00:00.000002018,Third Party insurance,1199.0,Automatic,18.1,5,MODERN STEEL METALLIC,4,FWD,5,Power,4
Chennai,Petrol,Sedan,41516,150000,1,Tata,Tata Indigo,1970-01-01 00:00:00.000002010,Third Party insurance,1193.0,Manual,15.64,5,Gold,4,FWD,5,Power,4
Chennai,Diesel,Hatchback,86147,195000,2,Chevrolet,Chevrolet Beat,1970-01-01 00:00:00.000002012,Third Party insurance,936.0,Manual,25.44,5,POLAR WHITE,3,FWD,5,Power,5
Chennai,Petrol,Sedan,101566,364000,3,Honda,Honda City,1970-01-01 00:00:00.000002010,Comprehensive,1497.0,Manual,17.0,5,Silver,4,FWD,5,Power,4
Chennai,Diesel,Sedan,73139,729000,1,Skoda,Skoda Rapid,1970-01-01 00:00:00.000002018,Zero Dep,1498.0,Manual,21.13,5,Silver,4,FWD,5,Power,4
Chennai,Diesel,Sedan,16787,840000,1,Honda,Honda Amaze,1970-01-01 00:00:00.000002019,Comprehensive,1498.0,Automatic,21.0,5,Red,4,FWD,5,Electric,4
Chennai,Petrol,Sedan,99715,680000,2,Skoda,Skoda Rapid,1970-01-01 00:00:00.000002016,Comprehensive,1598.0,Automatic,14.3,5,Silver,4,FWD,5,Power,4
Chennai,Petrol,MUV,44386,413999,1,Datsun,Datsun GO Plus,1970-01-01 00:00:00.000002018,Comprehensive,1198.0,Manual,19.02,7,Dark Black,3,FWD,7,Electric,5
Chennai,Petrol,Hatchback,56200,380000,1,Volkswagen,Volkswagen Polo,1970-01-01 00:00:00.000002014,Comprehensive,1598.0,Manual,15.26,5,White,4,FWD,5,Power,5
Chennai,Petrol,MUV,17003,428000,1,Datsun,Datsun GO Plus,1970-01-01 00:00:00.000002018,Third Party insurance,1198.0,Manual,19.02,7,Blue,3,FWD,7,Electric,5
Chennai,Petrol,Hatchback,44632,465000,1,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002014,Third Party insurance,1197.0,Automatic,18.9,5,Orange,4,FWD,5,Power,5
Chennai,Petrol,SUV,32091,1034000,1,Hyundai,Hyundai Creta,1970-01-01 00:00:00.000002018,Third Party insurance,1591.0,Automatic,13.0,5,White,4,FWD,5,Power,5
Chennai,Petrol,MUV,22740,772000,2,Renault,Renault Triber,1970-01-01 00:00:00.000002021,Third Party insurance,999.0,Automatic,18.2,7,Blue,3,FWD,7,Electric,5
Chennai,Diesel,SUV,98000,3500000,2,Mercedes-Benz,Mercedes-Benz GLE,1970-01-01 00:00:00.000002016,Comprehensive,2143.0,Automatic,17.9,5,Black,4,AWD,5,Power,5
Chennai,Petrol,Sedan,95495,450000,1,Volkswagen,Volkswagen Ameo,1970-01-01 00:00:00.000002018,Third Party insurance,1198.0,Manual,17.0,5,Grey,3,FWD,5,Power,4
Chennai,Petrol,Sedan,122533,210000,2,Hyundai,Hyundai Verna,1970-01-01 00:00:00.000002010,Third Party insurance,1591.0,Manual,17.01,5,Gold,4,FWD,5,Power,4
Chennai,Petrol,Sedan,55320,409999,1,Maruti,Maruti Swift Dzire,1970-01-01 00:00:00.000002013,Third Party insurance,1197.0,Manual,22.41,5,BERRY RED,4,FWD,5,Electric,4
Chennai,Diesel,Hatchback,68459,325000,1,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002012,Third Party insurance,1396.0,Manual,21.9,5,White,4,FWD,5,Power,5
Chennai,Petrol,Sedan,14195,450000,1,Honda,Honda Amaze,1970-01-01 00:00:00.000002016,Third Party insurance,1199.0,Manual,18.6,5,Golden Brown,4,FWD,5,Electric,4
Chennai,Petrol,Hatchback,67900,280000,1,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002012,Third Party insurance,1197.0,Manual,18.6,5,Silver,4,FWD,5,Power,5
Chennai,Petrol,Hatchback,47756,409999,1,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002017,Third Party insurance,998.0,Automatic,20.51,5,Silver,3,FWD,5,Power,5
Chennai,Petrol,Hatchback,42856,520000,1,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002016,Third Party insurance,1197.0,Automatic,18.9,5,Silver,4,FWD,5,Power,5
Chennai,Diesel,Hatchback,43000,560000,1,Volkswagen,Volkswagen Polo,1970-01-01 00:00:00.000002014,Comprehensive,1498.0,Manual,20.14,5,Blue,4,FWD,5,Power,5
Chennai,Petrol,Sedan,27652,702000,2,Toyota,Toyota Yaris,1970-01-01 00:00:00.000002019,Third Party,1496.0,Manual,17.1,5,Red,4,FWD,5,Power,4
Chennai,Petrol,MUV,23539,656000,1,Renault,Renault Triber,1970-01-01 00:00:00.000002021,Third Party,999.0,Manual,20.0,7,Dark Black,3,FWD,7,Electric,5
Chennai,Petrol,Sedan,50000,525000,1,Maruti,Maruti Ciaz,1970-01-01 00:00:00.000002015,Comprehensive,1373.0,Manual,20.73,5,Brown,4,FWD,5,Power,4
Chennai,Petrol,Hatchback,18861,357000,2,Maruti,Maruti Alto K10,1970-01-01 00:00:00.000002017,Comprehensive,998.0,Manual,24.39,5,Dark Black,3,FWD,5,Power,5
Chennai,Petrol,Hatchback,41138,512000,1,Maruti,Maruti Swift,1970-01-01 00:00:00.000002017,Third Party insurance,1197.0,Manual,20.4,5,Silver,4,FWD,5,Power,5
Chennai,Petrol,Hatchback,55039,250000,1,Hyundai,Hyundai i10,1970-01-01 00:00:00.000002012,Comprehensive,1086.0,Manual,19.81,5,Silver,4,FWD,5,Power,5
Chennai,Petrol,Hatchback,41361,700000,2,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002018,Third Party,1197.0,Manual,18.6,5,Silver,4,FWD,5,Power,5
Chennai,Diesel,SUV,81037,535000,1,Ford,Ford Ecosport,1970-01-01 00:00:00.000002015,Comprehensive,1498.0,Manual,23.0,5,White,4,FWD,5,Power,4
Chennai,Petrol,Hatchback,28897,641000,2,Honda,Honda Jazz,1970-01-01 00:00:00.000002017,Comprehensive,1199.0,Automatic,19.0,5,Red,4,FWD,5,Power,5
Chennai,Petrol,SUV,46308,339000,2,Mahindra,Mahindra KUV 100,1970-01-01 00:00:00.000002016,Comprehensive,1198.0,Manual,18.15,6,Blue,3,FWD,6,Power,5
Chennai,Petrol,Hatchback,80033,170000,1,Hyundai,Hyundai Santro Xing,1970-01-01 00:00:00.000002009,Third Party insurance,1086.0,Manual,18.9,5,Maroon,4,FWD,5,Power,5
Chennai,Diesel,SUV,15000,2650000,2,Mini,Mini Cooper Countryman,1970-01-01 00:00:00.000002015,Comprehensive,1995.0,Automatic,19.19,5,White,4,AWD,5,Power,4
Chennai,Petrol,Hatchback,100056,310000,1,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002012,Comprehensive,1197.0,Manual,20.52,5,Blue,4,FWD,5,Power,5
Chennai,Petrol,Hatchback,90062,725000,1,Hyundai,Hyundai i20,1970-01-01 00:00:00.000002018,Comprehensive,1197.0,Manual,18.6,5,Grey,4,FWD,5,Power,5
Chennai,Petrol,Sedan,80030,114999,3,Chevrolet,Chevrolet Optra,1970-01-01 00:00:00.000002005,Comprehensive,1599.0,Manual,17.4,5,Black,4,FWD,5,Power,4
Chennai,Diesel,SUV,90042,645000,1,Mahindra,Mahindra TUV 300,1970-01-01 00:00:00.000002016,Comprehensive,1493.0,Automatic,18.49,7,Red,3,RWD,7,Power,5
Chennai,Petrol,Hatchback,78030,440000,1,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002017,Comprehensive,1197.0,Manual,20.52,5,Brown,4,FWD,5,Power,5
Chennai,Diesel,SUV,55000,1650000,2,BMW,BMW X3,1970-01-01 00:00:00.000002013,Comprehensive,1995.0,Automatic,16.09,5,White,4,4WD,5,Power,5
Chennai,Diesel,SUV,100049,975000,1,Hyundai,Hyundai Santa Fe,1970-01-01 00:00:00.000002014,Comprehensive,2199.0,Automatic,13.01,7,Red,4,FWD,7,Power,5
Chennai,Diesel,SUV,138033,535000,1,Chevrolet,Chevrolet Tavera,1970-01-01 00:00:00.000002010,Third Party insurance,2499.0,Manual,14.8,7,Red,4,2WD,7,Power,5
Chennai,Petrol,MUV,14126,433000,1,Datsun,Datsun GO Plus,1970-01-01 00:00:00.000002018,Comprehensive,1198.0,Manual,19.02,7,Dark Black,3,FWD,7,Electric,5
Chennai,Petrol,SUV,35464,1044999,1,Renault,Renault Duster,1970-01-01 00:00:00.000002020,Comprehensive,1330.0,Manual,16.42,5,Brown,4,FWD,5,Power,5
Chennai,Diesel,SUV,100036,550000,2,Mahindra Ssangyong,Mahindra Ssangyong Rexton,1970-01-01 00:00:00.000002013,Third Party insurance,2696.0,Manual,12.83,7,Black,5,4WD,7,Power,5
Chennai,Petrol,Hatchback,55161,411000,3,Hyundai,Hyundai Grand i10,1970-01-01 00:00:00.000002015,Third Party insurance,1197.0,Manual,18.9,5,Orange,4,FWD,5,Power,5
Chennai,Petrol,Hatchback,33771,518000,1,Hyundai,Hyundai Santro,1970-01-01 00:00:00.000002019,Third Party insurance,1086.0,Automatic,20.3,5,Dark Black,4,FWD,5,Power,5
Chennai,Diesel,MUV,75011,525000,1,Chevrolet,Chevrolet Enjoy,1970-01-01 00:00:00.000002016,Comprehensive,1248.0,Manual,18.2,8,Silver,4,RWD,8,Power,5
Chennai,Petrol,Sedan,41659,647000,1,Hyundai,Hyundai Verna,1970-01-01 00:00:00.000002016,Third Party,1591.0,Manual,17.01,5,Silver,4,FWD,5,Power,4
Chennai,Diesel,Sedan,126055,925000,2,Volvo,Volvo S 80,1970-01-01 00:00:00.000002012,Third Party insurance,2400.0,Automatic,16.0,5,White,5,FWD,5,Power,4
Chennai,Petrol,Sedan,19935,645000,1,Tata,Tata Tigor,1970-01-01 00:00:00.000002020,Third Party insurance,1199.0,Manual,20.3,5,Dark Black,3,FWD,5,Power,4
Chennai,Petrol,Hatchback,61126,252999,1,Datsun,Datsun RediGO,1970-01-01 00:00:00.000002016,Comprehensive,799.0,Manual,22.7,5,Silver,3,2WD,5,Power,5
Chennai,Diesel,SUV,100043,1025000,2,Mitsubishi,Mitsubishi Pajero,1970-01-01 00:00:00.000002012,Comprehensive,2477.0,Manual,13.5,7,Silver,4,4WD,7,Power,5
Chennai,Diesel,SUV,70034,1175000,1,Mitsubishi,Mitsubishi Pajero,1970-01-01 00:00:00.000002013,Third Party insurance,2477.0,Manual,13.5,7,Silver,4,4WD,7,Power,5
Chennai,Diesel,Hatchback,90068,600000,2,Volkswagen,Volkswagen Polo,1970-01-01 00:00:00.000002018,Comprehensive,1498.0,Manual,20.14,5,Brown,4,FWD,5,Power,5
Chennai,Petrol,Sedan,86694,405000,1,Hyundai,Hyundai Xcent,1970-01-01 00:00:00.000002015,Third Party insurance,1197.0,Manual,19.1,5,Red,4,FWD ,5,Power,4
Chennai,Diesel,Sedan,86000,1040000,2,Mercedes-Benz,Mercedes-Benz C-Class,1970-01-01 00:00:00.000002011,Comprehensive,2143.0,Automatic,15.8,5,Silver,4,RWD,5,Power,4
Chennai,Petrol,Sedan,79399,585000,1,Maruti,Maruti Ciaz,1970-01-01 00:00:00.000002015,Comprehensive,1373.0,Manual,20.73,5,Red,4,FWD,5,Power,4
Chennai,Diesel,Sedan,86038,1175000,1,Audi,Audi A4,1970-01-01 00:00:00.000002012,Third Party insurance,1968.0,Automatic,16.55,5,White,4,FWD,5,Power,4
Chennai,Petrol,Hatchback,69863,385000,1,Maruti,Maruti Wagon R,1970-01-01 00:00:00.000002015,Third Party insurance,998.0,Manual,18.9,5,Brown,3,FWD,5,Power,4
Chennai,Diesel,MUV,2000022,1750000,1,Toyota,Toyota Innova Crysta,1970-01-01 00:00:00.000002017,Comprehensive,2393.0,Manual,13.68,7,White,7,RWD,7,Power,5
Chennai,Petrol,Hatchback,133727,310000,1,Hyundai,Hyundai i10,1970-01-01 00:00:00.000002013,Third Party insurance,1197.0,Manual,20.36,5,Red,4,FWD,5,Power,4
Chennai,Petrol,SUV,85781,916000,1,Hyundai,Hyundai Creta,1970-01-01 00:00:00.000002016,Comprehensive,1591.0,Automatic,13.0,5,White,4,FWD,5,Power,5
Chennai,Diesel,Hatchback,8837,800000,1,Tata,Tata Altroz,1970-01-01 00:00:00.000002022,Third Party,1497.0,Manual,23.64,5,Blue,4,FWD,5,Electric,5
Chennai,Diesel,Sedan,120057,475000,2,Toyota,Toyota Corolla Altis,1970-01-01 00:00:00.000002011,Third Party insurance,1364.0,Manual,21.43,5,Golden,4,FWD,5,Power,4
Chennai,Petrol,Hatchback,48527,699000,1,Toyota,Toyota Glanza,1970-01-01 00:00:00.000002019,Comprehensive,1197.0,Manual,22.35,5,Blue,4,FWD,5,Power,5
Chennai,Diesel,SUV,71096,714000,2,Honda,Honda WR-V,1970-01-01 00:00:00.000002017,Comprehensive,1498.0,Manual,25.5,5,Brown,4,FWD,5,Electric,5
Chennai,Petrol,Sedan,22000,750000,1,Honda,Honda Amaze,1970-01-01 00:00:00.000002020,Comprehensive,1199.0,Manual,18.6,5,Silver,4,FWD,5,Electric,4
Chennai,Petrol,Hatchback,110054,626000,1,Hyundai,Hyundai Grand i10 Nios,1970-01-01 00:00:00.000002020,Zero Dep,1197.0,Manual,20.7,5,Blue,4,FWD,5,Electric,5
Chennai,Petrol,Sedan,85028,465000,1,Honda,Honda City,1970-01-01 00:00:00.000002012,Comprehensive,1497.0,Manual,17.4,5,Grey,4,FWD,5,Power,4
Chennai,Petrol,Sedan,10990,1268000,1,Honda,Honda City,1970-01-01 00:00:00.000002021,Zero Dep,1498.0,Manual,18.6,5,Silver,4,FWD,5,Electric,4
Chennai,Petrol,Sedan,115484,805000,2,Hyundai,Hyundai Elantra,1970-01-01 00:00:00.000002017,Third Party,1999.0,Manual,14.59,5,Blue,4,FWD,5,Power,4
Chennai,Diesel,SUV,80062,475000,2,Skoda,Skoda Yeti,1970-01-01 00:00:00.000002011,Third Party insurance,1968.0,Manual,17.67,5,Grey,4,AWD,5,Power,5
Chennai,Diesel,Sedan,80039,375000,1,Skoda,Skoda Rapid,1970-01-01 00:00:00.000002012,Third Party insurance,1598.0,Manual,20.5,5,White,4,FWD,5,Power,4
Chennai,Petrol,Hatchback,16473,509999,1,Maruti,Maruti S-Presso,1970-01-01 00:00:00.000002020,Third Party insurance,998.0,Manual,21.7,5,Red,3,FWD,5,Power,5
Chennai,Petrol,SUV,8000,9350000,1,BMW,BMW X5,1970-01-01 00:00:00.000002022,Comprehensive,2998.0,Automatic,11.24,5,Blue,6,AWD,5,Power,5
Chennai,Petrol,Hatchback,53819,660000,1,Maruti,Maruti Baleno,1970-01-01 00:00:00.000002017,Third Party insurance,1197.0,Automatic,21.4,5,White,4,FWD,5,Power,5
Chennai,Diesel,MUV,100060,495000,2,Mahindra,Mahindra Scorpio,1970-01-01 00:00:00.000002011,Third Party insurance,2179.0,Manual,15.4,8,White,4,2WD,8,Power,5
Chennai,Petrol,Sedan,93000,790000,1,Volkswagen,Volkswagen Vento,1970-01-01 00:00:00.000002017,Comprehensive,1197.0,Automatic,18.19,5,Silver,4,FWD,5,Power,4
Chennai,Diesel,MUV,82000,690000,1,Maruti,Maruti Ertiga,1970-01-01 00:00:00.000002013,Comprehensive,1248.0,Manual,20.77,7,Silver,4,FWD,7,Power,5
Chennai,Diesel,Sedan,100057,1450000,1,BMW,BMW 5 Series,1970-01-01 00:00:00.000002013,Third Party insurance,1995.0,Automatic,18.12,5,Blue,4,RWD,5,Power,4
Chennai,Diesel,Sedan,100425,570000,1,Volkswagen,Volkswagen Ameo,1970-01-01 00:00:00.000002016,Third Party insurance,1498.0,Manual,21.66,5,Silver,4,FWD,5,Power,4
Chennai,Diesel,Sedan,102497,827000,1,Hyundai,Hyundai Verna,1970-01-01 00:00:00.000002018,Zero Dep,1582.0,Manual,22.0,5,Black,4,FWD,5,Power,4
Chennai,Petrol,Sedan,97942,345000,2,Toyota,Toyota Etios,1970-01-01 00:00:00.000002011,Third Party insurance,1496.0,Manual,17.6,5,Red,4,FWD,5,Power,4
Chennai,Petrol,Hatchback,78423,650000,1,Volkswagen,Volkswagen Polo,1970-01-01 00:00:00.000002019,Third Party insurance,999.0,Manual,18.78,5,Blue,3,FWD,5,Power,5
Chennai,Petrol,Hatchback,43088,244000,2,Maruti,Maruti Alto 800,1970-01-01 00:00:00.000002014,Third Party,796.0,Manual,22.05,5,Blue,3,FWD,5,Power,5
Chennai,Petrol,SUV,14103,815000,1,Renault,Renault Kiger,1970-01-01 00:00:00.000002021,Third Party insurance,999.0,Manual,20.5,5,Blue,3,FWD,5,Electric,5
Chennai,Diesel,Sedan,74000,1100000,1,Mercedes-Benz,Mercedes-Benz C-Class,1970-01-01 00:00:00.000002011,Comprehensive,2143.0,Automatic,15.8,5,Silver,4,RWD,5,Power,4
Chennai,Petrol,SUV,41285,1150000,1,Toyota,Toyota Urban cruiser,1970-01-01 00:00:00.000002022,Comprehensive,1462.0,Automatic,18.76,5,Black,4,FWD,5,Electronic,5
Chennai,Petrol,Hatchback,76554,210000,3,Ford,Ford Figo,1970-01-01 00:00:00.000002012,Third Party insurance,1196.0,Manual,15.6,5,Black,4,FWD,5,Power,5
Chennai,Petrol,MUV,25119,391000,1,Datsun,Datsun GO Plus,1970-01-01 00:00:00.000002018,Third Party insurance,1198.0,Manual,19.02,7,Silver,3,FWD,7,Electric,5
Chennai,Petrol,SUV,4977,1529000,1,Volkswagen,Volkswagen Taigun,1970-01-01 00:00:00.000002022,Comprehensive,999.0,Manual,20.08,5,Silver,3,FWD,5,Electric,5
Chennai,Petrol,SUV,10000,5300000,1,Volvo,Volvo XC40,1970-01-01 00:00:00.000002023,Comprehensive,1969.0,Automatic,12.18,5,White,4,FWD,5,Electric,5
Chennai,Petrol,Sedan,85037,250000,3,Honda,Honda New Accord,1970-01-01 00:00:00.000002004,Comprehensive,2997.0,Automatic,9.0,5,Black,6,FWD,5,Power,6
Chennai,Petrol,Hatchback,2177,549000,2,Maruti,Maruti S-Presso,1970-01-01 00:00:00.000002021,Comprehensive,998.0,Manual,21.7,5,White,3,FWD,5,Power,5
Chennai,Diesel,SUV,40511,860000,1,Ford,Ford Ecosport,1970-01-01 00:00:00.000002018,Third Party insurance,1498.0,Manual,21.7,5,Blue,4,FWD,5,Electric,5
Chennai,Petrol,SUV,30400,1145000,1,Hyundai,Hyundai Venue,1970-01-01 00:00:00.000002021,Third Party insurance,998.0,Manual,18.0,5,Green,3,FWD,5,Electric,5
